fecha_de_corte,anio,departamento,municipio,nro_corresponsales,nro_total,monto_total,nro_total_cta_ahorros,saldo_total_cta_ahorros,nro_total_credito_consumo,monto_total_credito_consumo,nro_total_microcredito,monto_total_microcredito,nro_prod_deposito_nivel_nacional,monto_prod_deposito_nivel_nacional,cantidad_entidades,cantidad_tipos_producto,indice_inclusion_financiera,nivel_inclusion_financiera,nivel_siguiente_corte,fecha_siguiente_corte
2018-03-31,2018,ANTIOQUIA,AMALFI,22,46477.0,21005439348.23,3670.0,6590543822.0,1288,1553489644.0,0,0.0,0.0,0.0,11,4,0.4686447198051073,bajo,bajo,2018-06-30
2018-06-30,2018,ANTIOQUIA,AMALFI,29,52099.0,23165494184.66,3763.0,8950700934.0,1396,916583261.0,0,0.0,0.0,0.0,11,4,0.47158369934355593,bajo,bajo,2018-09-30
2018-09-30,2018,ANTIOQUIA,AMALFI,32,57413.0,24315509443.17,3938.0,10764602905.0,1636,1274325884.0,0,0.0,0.0,0.0,12,5,0.48822384708408606,bajo,bajo,2018-12-31
2018-12-31,2018,ANTIOQUIA,AMALFI,31,60827.0,27638824187.47,3997.0,10713500907.0,1927,1419210417.0,0,0.0,0.0,0.0,11,5,0.48765131287665947,bajo,bajo,2019-03-31
2019-03-31,2019,ANTIOQUIA,AMALFI,33,57342.0,24308450931.94,4115.0,9973573410.0,2014,1165040769.0,0,0.0,0.0,0.0,12,4,0.47903569876789615,bajo,bajo,2019-06-30
2019-06-30,2019,ANTIOQUIA,AMALFI,39,63376.0,27478708249.73,4223.0,9302804431.0,2747,1809709045.0,0,0.0,0.0,0.0,12,5,0.4945141877640142,bajo,bajo,2019-09-30
2019-09-30,2019,ANTIOQUIA,AMALFI,50,71668.0,30915843151.89,4380.0,6373951594.0,3683,3062569158.0,0,0.0,0.0,0.0,13,5,0.5019441972713086,bajo,bajo,2019-12-31
2019-12-31,2019,ANTIOQUIA,AMALFI,49,80045.0,36184768358.75,4484.0,6751557147.0,4120,3364965178.0,0,0.0,0.0,0.0,13,4,0.49372801885349565,bajo,medio,2020-03-31
2020-03-31,2020,ANTIOQUIA,AMALFI,54,72819.0,31015569819.91,4646.0,5761652150.0,3473,2659720716.0,0,0.0,0.0,0.0,17,7,0.5253984097953686,medio,medio,2020-06-30
2020-06-30,2020,ANTIOQUIA,AMALFI,59,68184.0,32238218350.0,4805.0,7759652119.0,2330,733768517.0,0,0.0,0.0,0.0,18,7,0.5224410293605196,medio,medio,2020-09-30
2020-09-30,2020,ANTIOQUIA,AMALFI,67,84768.0,40495343217.0,4895.0,7998101232.0,2934,1008954418.0,0,0.0,0.0,0.0,19,7,0.5291775452092531,medio,medio,2020-12-31
2020-12-31,2020,ANTIOQUIA,AMALFI,70,94274.0,45989505553.05,5028.0,8812147098.0,3265,1700081434.0,0,0.0,0.0,0.0,20,7,0.5344397092407565,medio,alto,2021-03-31
2017-12-31,2017,ANTIOQUIA,ANDES,65,134559.0,43219281529.77,50714.0,47594731406.380005,4503,8949037339.36,624,2048732278.88,0.0,0.0,16,8,0.6885951009631816,alto,alto,2018-03-31
2018-03-31,2018,ANTIOQUIA,ANDES,71,122997.0,34446763416.85,50149.0,46936415934.95,4413,9662177948.89,909,2909417986.2,0.0,0.0,15,8,0.6908332425813039,alto,alto,2018-06-30
2018-06-30,2018,ANTIOQUIA,ANDES,93,131715.0,36450017158.34,51012.0,45450099946.64,5242,11939902454.0,906,2625796188.0,0.0,0.0,15,9,0.7006994919257994,alto,alto,2018-09-30
2018-09-30,2018,ANTIOQUIA,ANDES,100,140198.0,38602058244.29,51442.0,37889353417.16,5110,10497818809.1,929,2659399871.4,0.0,0.0,15,8,0.6951206054550414,alto,alto,2018-12-31
2018-12-31,2018,ANTIOQUIA,ANDES,100,147543.0,45953825991.31,51615.0,44809145118.28,5458,10977882210.67,674,2100838568.0,0.0,0.0,14,8,0.6915122820561291,alto,alto,2019-03-31
2019-03-31,2019,ANTIOQUIA,ANDES,92,141402.0,40803605111.51,52365.0,45357246997.45,5174,12193355380.51,844,2762223050.0,0.0,0.0,15,9,0.7010347860135439,alto,alto,2019-06-30
2019-06-30,2019,ANTIOQUIA,ANDES,99,150439.0,45246078763.439995,53287.0,46426483987.149994,6214,14167653252.51,876,2852644240.2,0.0,0.0,15,8,0.6983495942956549,alto,alto,2019-09-30
2019-09-30,2019,ANTIOQUIA,ANDES,116,164493.0,49209799261.32,54145.0,46246292340.0,6588,17196354027.07,799,3215637566.2,0.0,0.0,15,8,0.7009729025671539,alto,alto,2019-12-31
2019-12-31,2019,ANTIOQUIA,ANDES,115,169831.0,57088546394.14,55062.0,56579915347.78999,6388,18208213489.5,539,2584492348.0,0.0,0.0,15,8,0.6980838638343019,alto,alto,2020-03-31
2020-03-31,2020,ANTIOQUIA,ANDES,123,157210.0,47690726253.67,58740.0,62146212391.509995,5738,13496328099.71,576,3373085690.0,0.0,0.0,18,8,0.7032021309891969,alto,alto,2020-06-30
2020-06-30,2020,ANTIOQUIA,ANDES,128,143913.0,45271470312.0,59744.0,78462034235.93,3630,4627144254.82,185,1319963354.0,0.0,0.0,19,8,0.6865564756198319,alto,alto,2020-09-30
2020-09-30,2020,ANTIOQUIA,ANDES,156,187110.0,62522333763.76,59466.0,65459275267.079994,4594,9696094221.34,257,1574961236.24,0.0,0.0,20,8,0.698310681264985,alto,alto,2020-12-31
2020-12-31,2020,ANTIOQUIA,ANDES,166,222968.0,79963769623.03,60526.0,96812995067.03,5303,11443209928.93,343,1906238784.12,0.0,0.0,21,8,0.7074079290120632,alto,alto,2021-03-31
2017-12-31,2017,ANTIOQUIA,ANGELOPOLIS,4,13988.0,6000128337.47,2132.0,2057913827.0,28,340600000.0,6,39000000.0,0.0,0.0,4,7,0.49279144097091065,bajo,bajo,2018-03-31
2018-03-31,2018,ANTIOQUIA,ANGELOPOLIS,5,13835.0,5622028413.58,2026.0,2101037196.0,22,183500000.0,20,83050000.0,0.0,0.0,5,7,0.5079046894266106,bajo,bajo,2018-06-30
2018-06-30,2018,ANTIOQUIA,ANGELOPOLIS,7,14372.0,5712082712.13,2088.0,2123184285.0,9,103700000.0,9,54760000.0,0.0,0.0,7,7,0.504999672128703,bajo,bajo,2018-09-30
2018-09-30,2018,ANTIOQUIA,ANGELOPOLIS,7,15068.0,5826350066.62,2136.0,2290735808.0,20,148900000.0,16,53228410.0,0.0,0.0,6,7,0.5113302403143958,bajo,bajo,2018-12-31
2018-12-31,2018,ANTIOQUIA,ANGELOPOLIS,7,16024.0,7028296527.91,1862.0,2078372748.0,18,130900000.0,11,35150000.0,0.0,0.0,6,7,0.5058991602343853,bajo,medio,2019-03-31
2019-03-31,2019,ANTIOQUIA,ANGELOPOLIS,8,15374.0,6095455711.24,1917.0,2176987107.0,11,75241000.0,26,153740964.0,0.0,0.0,7,7,0.5181749389983465,medio,medio,2019-06-30
2019-06-30,2019,ANTIOQUIA,ANGELOPOLIS,8,16725.0,6891361994.88,1961.0,2320575938.0,17,223299381.0,16,78568980.0,0.0,0.0,7,7,0.518487504676891,medio,medio,2019-09-30
2019-09-30,2019,ANTIOQUIA,ANGELOPOLIS,8,17220.0,7279853094.59,1996.0,2119805541.0,18,223515891.0,19,71510889.0,0.0,0.0,8,7,0.5233815292381867,medio,medio,2019-12-31
2019-12-31,2019,ANTIOQUIA,ANGELOPOLIS,8,18596.0,7817730694.69,2022.0,1971305497.0,22,221900000.0,11,64007389.0,0.0,0.0,7,7,0.516771897390481,medio,medio,2020-03-31
2020-03-31,2020,ANTIOQUIA,ANGELOPOLIS,13,18285.0,7344147057.15,2061.0,3272590240.0,21,157620000.0,8,101965000.0,0.0,0.0,9,8,0.5325603764064195,medio,medio,2020-06-30
2020-06-30,2020,ANTIOQUIA,ANGELOPOLIS,12,21317.0,8651894392.0,2137.0,3881025367.0,8,99800000.0,4,34150000.0,0.0,0.0,10,8,0.5217297370758673,medio,medio,2020-09-30
2020-09-30,2020,ANTIOQUIA,ANGELOPOLIS,13,23907.0,10063687492.0,2193.0,4122807107.0,13,57324600.0,12,102300000.0,0.0,0.0,10,8,0.536357864788715,medio,medio,2020-12-31
2020-12-31,2020,ANTIOQUIA,ANGELOPOLIS,16,26168.0,11257537361.789999,2194.0,4043817073.0,9,81696000.0,3,23000000.0,0.0,0.0,11,8,0.5252919696476785,medio,medio,2021-03-31
2017-12-31,2017,ANTIOQUIA,ANGOSTURA,17,24718.0,10116517800.27,2698.0,2413209313.0,4,40000000.0,87,528794000.0,0.0,0.0,11,7,0.5494346680702903,medio,medio,2018-03-31
2018-03-31,2018,ANTIOQUIA,ANGOSTURA,19,23331.0,9103917904.5,2614.0,2442498251.0,19,24405344.0,121,639662000.0,0.0,0.0,13,7,0.5633499747411697,medio,medio,2018-06-30
2018-06-30,2018,ANTIOQUIA,ANGOSTURA,22,24844.0,9577138551.33,2669.0,2564248548.0,25,68388644.0,114,583603400.0,0.0,0.0,13,7,0.5689175453758882,medio,medio,2018-09-30
2018-09-30,2018,ANTIOQUIA,ANGOSTURA,24,26378.0,10441901713.01,2724.0,2046037755.0,19,36690663.0,101,484271374.0,0.0,0.0,13,7,0.5647295907068741,medio,medio,2018-12-31
2018-12-31,2018,ANTIOQUIA,ANGOSTURA,21,28457.0,11650929896.35,2401.0,2453532151.0,19,53642083.0,129,745402985.0,0.0,0.0,12,7,0.5668114623100233,medio,medio,2019-03-31
2019-03-31,2019,ANTIOQUIA,ANGOSTURA,21,28603.0,11049923654.31,2465.0,2688099502.0,20,79919336.0,100,667309031.0,0.0,0.0,13,8,0.5747685013098723,medio,medio,2019-06-30
2019-06-30,2019,ANTIOQUIA,ANGOSTURA,23,29211.0,11245880605.11,2512.0,2322344551.0,11,27671300.0,92,573687233.0,0.0,0.0,13,7,0.5612845775177026,medio,medio,2019-09-30
2019-09-30,2019,ANTIOQUIA,ANGOSTURA,27,31171.0,12127456662.49,2551.0,2463189960.0,9,27185000.0,78,403329243.0,0.0,0.0,13,7,0.5597456374078426,medio,medio,2019-12-31
2019-12-31,2019,ANTIOQUIA,ANGOSTURA,24,32800.0,13203294221.56,2587.0,2373760515.0,16,128119510.0,41,270982257.0,0.0,0.0,13,7,0.5600557468079548,medio,medio,2020-03-31
2020-03-31,2020,ANTIOQUIA,ANGOSTURA,31,31396.0,11506769481.0,2627.0,3396041581.0,14,166928297.0,47,398188234.0,0.0,0.0,17,8,0.5789382352621109,medio,medio,2020-06-30
2020-06-30,2020,ANTIOQUIA,ANGOSTURA,33,31307.0,13185274042.0,2708.0,4198568841.0,15,204247496.0,33,262000000.0,0.0,0.0,18,8,0.5787152349162391,medio,medio,2020-09-30
2020-09-30,2020,ANTIOQUIA,ANGOSTURA,36,34808.0,15826723525.44,2803.0,4010116214.0,3,42000000.0,32,315500000.0,0.0,0.0,19,8,0.5702602505203912,medio,alto,2020-12-31
2020-12-31,2020,ANTIOQUIA,ANGOSTURA,41,38260.0,17108191692.01,2875.0,4302892513.0,16,124355394.0,52,505022000.0,0.0,0.0,20,8,0.5904602966842315,alto,medio,2021-03-31
2017-12-31,2017,ANTIOQUIA,ANORI,13,35569.0,14360476453.55,4756.0,3283696834.0,7,98500000.0,97,960889000.0,0.0,0.0,7,7,0.5509065348903778,medio,medio,2018-03-31
2018-03-31,2018,ANTIOQUIA,ANORI,24,28976.0,13440519774.68,4584.0,3351445900.0,2,36500000.0,92,860565850.0,0.0,0.0,10,7,0.554280904467173,medio,medio,2018-06-30
2018-06-30,2018,ANTIOQUIA,ANORI,38,44302.0,16955198385.61,4641.0,3501145966.0,9,66308100.0,87,811610857.0,0.0,0.0,11,7,0.5711814877649828,medio,medio,2018-09-30
2018-09-30,2018,ANTIOQUIA,ANORI,39,41750.0,17477798317.940002,4749.0,3603743468.0,10,105840500.0,104,680907646.0,0.0,0.0,12,7,0.5764799167847077,medio,medio,2018-12-31
2018-12-31,2018,ANTIOQUIA,ANORI,36,43667.0,19966885010.69,4256.0,3548574920.0,9,95884830.0,75,685530000.0,0.0,0.0,11,7,0.5700165839187301,medio,medio,2019-03-31
2019-03-31,2019,ANTIOQUIA,ANORI,42,35738.0,17679078877.71,4318.0,3543889011.0,12,104846171.0,83,756486492.0,0.0,0.0,13,7,0.5771641563307025,medio,medio,2019-06-30
2019-06-30,2019,ANTIOQUIA,ANORI,43,44471.0,20234334110.280003,4415.0,3908823148.0,6,6742277.0,64,617996121.0,0.0,0.0,13,7,0.5648983920702926,medio,medio,2019-09-30
2019-09-30,2019,ANTIOQUIA,ANORI,52,49478.0,22997004940.03,4536.0,5032068232.0,7,6564186.0,100,1133129832.0,0.0,0.0,13,7,0.5747241648238907,medio,medio,2019-12-31
2019-12-31,2019,ANTIOQUIA,ANORI,51,46087.0,22744758999.870003,4611.0,5314120490.0,9,84560340.0,53,613672453.0,0.0,0.0,13,7,0.5758032212107272,medio,medio,2020-03-31
2020-03-31,2020,ANTIOQUIA,ANORI,63,42242.0,20348685383.54,4668.0,5676265629.0,18,39765600.0,30,419865144.0,0.0,0.0,17,8,0.5859453704378885,medio,medio,2020-06-30
2020-06-30,2020,ANTIOQUIA,ANORI,67,39915.0,22054025023.66,4764.0,7011955462.0,16,149965000.0,26,257000000.0,0.0,0.0,18,8,0.5891528845123047,medio,alto,2020-09-30
2020-09-30,2020,ANTIOQUIA,ANORI,72,49873.0,27908016553.44,4844.0,7858991927.0,27,189801500.0,54,722000000.0,0.0,0.0,19,8,0.6065283959163085,alto,alto,2020-12-31
2020-12-31,2020,ANTIOQUIA,ANORI,76,53599.0,30314980300.420002,4898.0,7304593874.0,18,340339169.0,45,651346000.0,0.0,0.0,20,8,0.6066454171918843,alto,alto,2021-03-31
2017-12-31,2017,ANTIOQUIA,ANZA,13,14014.0,3579671587.83,2605.0,2286665676.0,2,30000000.0,59,318970000.0,0.0,0.0,9,7,0.5269817703348061,medio,medio,2018-03-31
2018-03-31,2018,ANTIOQUIA,ANZA,15,11929.0,3074881352.86,2451.0,2136581799.0,6,58800000.0,169,789880000.0,0.0,0.0,10,7,0.5475310080084992,medio,medio,2018-06-30
2018-06-30,2018,ANTIOQUIA,ANZA,18,13657.0,3265796886.0,2498.0,2350484073.0,8,154835050.0,133,696240000.0,0.0,0.0,11,7,0.5544974237134446,medio,medio,2018-09-30
2018-09-30,2018,ANTIOQUIA,ANZA,20,15302.0,3677961919.99,2575.0,2240111664.0,3,21000000.0,123,683550000.0,0.0,0.0,10,7,0.5427667881286319,medio,medio,2018-12-31
2018-12-31,2018,ANTIOQUIA,ANZA,20,15172.0,4009120342.16,2251.0,3332726121.0,11,98541252.0,81,439521455.0,0.0,0.0,10,7,0.548855965633776,medio,medio,2019-03-31
2019-03-31,2019,ANTIOQUIA,ANZA,21,14675.0,3439721204.23,2339.0,3410053005.0,6,30100000.0,183,1029420217.0,0.0,0.0,11,7,0.5547220238601563,medio,medio,2019-06-30
2019-06-30,2019,ANTIOQUIA,ANZA,21,15561.0,4227818049.83,2391.0,2770044008.0,5,82000000.0,112,646987955.0,0.0,0.0,10,8,0.5557901174799083,medio,medio,2019-09-30
2019-09-30,2019,ANTIOQUIA,ANZA,26,18190.0,4698902855.059999,2415.0,2303650915.0,8,83150000.0,79,502487769.0,0.0,0.0,11,7,0.552412550935721,medio,medio,2019-12-31
2019-12-31,2019,ANTIOQUIA,ANZA,22,17976.0,4866637238.46,2458.0,2303042523.0,15,80730000.0,33,235670000.0,0.0,0.0,11,7,0.5443317846808514,medio,medio,2020-03-31
2020-03-31,2020,ANTIOQUIA,ANZA,25,16496.0,4112234971.28,2500.0,2421953455.0,5,69800000.0,99,606441750.0,0.0,0.0,14,7,0.5577285651199698,medio,medio,2020-06-30
2020-06-30,2020,ANTIOQUIA,ANZA,31,17870.0,5325972638.02,2563.0,3109373980.0,7,154700000.0,71,550972000.0,0.0,0.0,15,7,0.5641342501244728,medio,medio,2020-09-30
2020-09-30,2020,ANTIOQUIA,ANZA,36,19379.0,5807841464.0,2619.0,2817250335.0,13,225100000.0,37,234190400.0,0.0,0.0,17,8,0.5716302941036878,medio,medio,2020-12-31
2020-12-31,2020,ANTIOQUIA,ANZA,38,19277.0,5955308601.22,2666.0,3320438582.0,23,24038000.0,49,307900000.0,0.0,0.0,18,8,0.5736888310982355,medio,medio,2021-03-31
2017-12-31,2017,ANTIOQUIA,APARTADO,120,294590.0,141950351275.8,193711.0,142745849732.63,20006,48603132909.03,1323,5985760859.72,0.0,0.0,20,9,0.7469037877395807,alto,alto,2018-03-31
2018-03-31,2018,ANTIOQUIA,APARTADO,119,268436.0,126285486046.84,198339.0,137153017026.17001,18036,38955350510.06,1231,4774107823.6,0.0,0.0,21,9,0.7447165456557944,alto,alto,2018-06-30
2018-06-30,2018,ANTIOQUIA,APARTADO,149,284947.0,139284154380.47998,203039.0,159697397441.72998,17695,50150739236.56,1529,6641167285.0,0.0,0.0,22,9,0.752632462074401,alto,alto,2018-09-30
2018-09-30,2018,ANTIOQUIA,APARTADO,163,303293.0,152070189465.24,208522.0,149548382781.44,18988,48786330137.83,1642,6945517795.0,0.0,0.0,22,8,0.7490374104319617,alto,alto,2018-12-31
2018-12-31,2018,ANTIOQUIA,APARTADO,173,351496.0,189542803519.62,210743.0,175345148219.93,19959,46430295396.0,1657,8225808838.0,0.0,0.0,23,9,0.7594364312722596,alto,alto,2019-03-31
2019-03-31,2019,ANTIOQUIA,APARTADO,201,316737.0,165880426037.02,215307.0,158279896594.9,20053,50716590200.18,1450,6759956621.0,0.0,0.0,23,9,0.7580075022692736,alto,alto,2019-06-30
2019-06-30,2019,ANTIOQUIA,APARTADO,203,375430.0,197264083335.78,218871.0,167886869322.03,20915,62464452131.46,1464,6832383232.0,0.0,0.0,23,9,0.7607502657699121,alto,alto,2019-09-30
2019-09-30,2019,ANTIOQUIA,APARTADO,311,414279.0,221024560797.2,222654.0,168289110464.92,22433,74107440602.99,1393,8277829305.0,0.0,0.0,23,9,0.7663447350277405,alto,alto,2019-12-31
2019-12-31,2019,ANTIOQUIA,APARTADO,299,458522.0,264299747499.73,228664.0,174198995594.14,22743,73661418099.44,1172,8308528094.0,0.0,0.0,23,8,0.7599965777511546,alto,alto,2020-03-31
2020-03-31,2020,ANTIOQUIA,APARTADO,343,427049.0,220157053650.08002,231547.0,189580733416.13,22208,75098855171.27,1044,7311476150.5,0.0,0.0,26,8,0.7623609157938586,alto,alto,2020-06-30
2020-06-30,2020,ANTIOQUIA,APARTADO,404,363613.0,207607017889.94,233465.0,224379492466.96,11241,26582141273.31,286,2284961261.0,0.0,0.0,27,8,0.7424306387537257,alto,alto,2020-09-30
2020-09-30,2020,ANTIOQUIA,APARTADO,607,512511.0,289994946487.81,236161.0,217014737345.84,15083,49510881618.299995,903,6659704558.68,0.0,0.0,28,8,0.7665132350332282,alto,alto,2020-12-31
2020-12-31,2020,ANTIOQUIA,APARTADO,625,597967.0,358221897548.64,240417.0,239588542011.48,18628,77281474106.6,1038,7808073385.74,0.0,0.0,27,8,0.771796546739555,alto,alto,2021-03-31
2017-12-31,2017,ANTIOQUIA,ARBOLETES,29,50370.0,29058695356.33,10775.0,3488422858.74,31,109561672.0,127,862080000.0,0.0,0.0,14,7,0.5934517741709148,alto,alto,2018-03-31
2018-03-31,2018,ANTIOQUIA,ARBOLETES,28,43783.0,24995450826.61,7410.0,3525719650.34,64,177398372.0,127,755820000.0,0.0,0.0,14,7,0.5947645952722832,alto,alto,2018-06-30
2018-06-30,2018,ANTIOQUIA,ARBOLETES,31,48159.0,26489917024.960003,7565.0,4146213244.27,75,255293096.0,107,571060000.0,0.0,0.0,12,7,0.5922515065411225,alto,alto,2018-09-30
2018-09-30,2018,ANTIOQUIA,ARBOLETES,35,48909.0,26749087726.68,7685.0,3383253119.98,79,153627731.0,97,616910000.0,0.0,0.0,13,7,0.5931596217751725,alto,alto,2018-12-31
2018-12-31,2018,ANTIOQUIA,ARBOLETES,36,48963.0,29159485121.09,6688.0,3439367431.99,110,198995487.0,110,761054000.0,0.0,0.0,11,7,0.5928586267500987,alto,alto,2019-03-31
2019-03-31,2019,ANTIOQUIA,ARBOLETES,37,40763.0,23462224105.49,6803.0,3572334223.02,130,119364348.0,72,552966130.0,0.0,0.0,13,7,0.5907253114233632,alto,alto,2019-06-30
2019-06-30,2019,ANTIOQUIA,ARBOLETES,41,46477.0,26679510760.710003,6895.0,3410869580.12,180,118744361.0,76,478290000.0,0.0,0.0,13,7,0.5942660172067202,alto,alto,2019-09-30
2019-09-30,2019,ANTIOQUIA,ARBOLETES,61,49837.0,29669458377.46,6967.0,3448525015.4,150,116585344.0,82,632722000.0,0.0,0.0,13,7,0.5988297309535482,alto,alto,2019-12-31
2019-12-31,2019,ANTIOQUIA,ARBOLETES,61,58079.0,35197368975.91,7082.0,3983364518.0,180,256456337.0,77,643189673.0,0.0,0.0,13,7,0.6035239075860471,alto,alto,2020-03-31
2020-03-31,2020,ANTIOQUIA,ARBOLETES,69,51776.0,28185916963.35,7177.0,5895717714.0,168,170358064.0,86,736040000.0,0.0,0.0,20,8,0.6224472357632831,alto,alto,2020-06-30
2020-06-30,2020,ANTIOQUIA,ARBOLETES,84,51871.0,30044739049.97,7506.0,7326818771.0,84,172816634.0,35,336850000.0,0.0,0.0,20,8,0.6112379572483186,alto,alto,2020-09-30
2020-09-30,2020,ANTIOQUIA,ARBOLETES,88,60751.0,35393580730.47,7789.0,6946049180.0,82,370628812.0,54,582772000.0,0.0,0.0,20,8,0.6206710078947829,alto,alto,2020-12-31
2020-12-31,2020,ANTIOQUIA,ARBOLETES,99,77451.0,45620595501.97,7899.0,5632665522.0,129,245669914.0,57,475100000.0,0.0,0.0,21,8,0.6254575342836511,alto,alto,2021-03-31
2017-12-31,2017,ANTIOQUIA,ARGELIA,16,17309.0,7914228816.27,2696.0,1176283988.0,1,9400000.0,76,439850000.0,0.0,0.0,8,7,0.525035469775546,medio,medio,2018-03-31
2018-03-31,2018,ANTIOQUIA,ARGELIA,19,20127.0,6569698267.97,2587.0,1197278853.0,2,8900000.0,126,747710000.0,0.0,0.0,11,7,0.5427676863301752,medio,medio,2018-06-30
2018-06-30,2018,ANTIOQUIA,ARGELIA,20,20522.0,7057090697.82,2674.0,1442950887.0,3,43000000.0,99,524800000.0,0.0,0.0,11,7,0.5472032017387917,medio,medio,2018-09-30
2018-09-30,2018,ANTIOQUIA,ARGELIA,23,22095.0,7306585654.59,2755.0,1439690916.0,4,45000000.0,115,699870500.0,0.0,0.0,12,7,0.5548375063489467,medio,medio,2018-12-31
2018-12-31,2018,ANTIOQUIA,ARGELIA,22,25601.0,9042607064.18,2399.0,1241278263.0,3,17084830.0,106,620800000.0,0.0,0.0,12,7,0.5495635252860661,medio,medio,2019-03-31
2019-03-31,2019,ANTIOQUIA,ARGELIA,24,24298.0,7330040659.45,2465.0,1038042321.0,5,59150000.0,100,591540000.0,0.0,0.0,13,7,0.5563342677669929,medio,medio,2019-06-30
2019-06-30,2019,ANTIOQUIA,ARGELIA,22,24196.0,7628597823.0,2556.0,1141821745.0,7,75650000.0,84,506396322.0,0.0,0.0,12,7,0.5543675404843433,medio,medio,2019-09-30
2019-09-30,2019,ANTIOQUIA,ARGELIA,32,27118.0,8455186351.15,2615.0,1575446817.0,6,75500000.0,85,677082969.0,0.0,0.0,14,7,0.563753003201258,medio,medio,2019-12-31
2019-12-31,2019,ANTIOQUIA,ARGELIA,30,27939.0,9982004962.59,2666.0,1390791326.0,10,80784830.0,74,453690000.0,0.0,0.0,13,7,0.5617786923804138,medio,medio,2020-03-31
2020-03-31,2020,ANTIOQUIA,ARGELIA,32,26847.0,8581819734.39,2724.0,1644743724.0,8,159500000.0,81,635367704.0,0.0,0.0,17,8,0.5789208139669573,medio,medio,2020-06-30
2020-06-30,2020,ANTIOQUIA,ARGELIA,33,28714.0,10415417586.64,2812.0,2262627358.0,9,160750000.0,54,498200000.0,0.0,0.0,18,8,0.5790751436037116,medio,medio,2020-09-30
2020-09-30,2020,ANTIOQUIA,ARGELIA,36,32062.0,11668276188.0,2883.0,2024904123.0,5,94300000.0,73,597890000.0,0.0,0.0,18,8,0.5793502769470882,medio,medio,2020-12-31
2020-12-31,2020,ANTIOQUIA,ARGELIA,38,35704.0,13849184886.24,2915.0,2026387023.0,5,70084830.0,62,656700000.0,0.0,0.0,19,8,0.5804718378975933,medio,medio,2021-03-31
2017-12-31,2017,ANTIOQUIA,ARMENIA,63,47630.0,15123904144.27,2220.0,2258139593.0,9,36172771.0,30,98080000.0,0.0,0.0,12,7,0.5543952550446181,medio,medio,2018-03-31
2018-03-31,2018,ANTIOQUIA,ARMENIA,57,33500.0,12515422673.41,2010.0,2355865378.0,18,56514790.0,36,138010000.0,0.0,0.0,12,7,0.5581732501473354,medio,medio,2018-06-30
2018-06-30,2018,ANTIOQUIA,ARMENIA,60,32326.0,11299861561.21,2043.0,2693099249.0,25,128985497.0,35,131240000.0,0.0,0.0,12,7,0.5622969839813741,medio,medio,2018-09-30
2018-09-30,2018,ANTIOQUIA,ARMENIA,51,89237.0,17378461242.489998,2078.0,2760667456.0,244,164611804.0,24,121000000.0,0.0,0.0,12,7,0.5772725377946748,medio,medio,2018-12-31
2018-12-31,2018,ANTIOQUIA,ARMENIA,43,41430.0,14866647393.0,1873.0,2914017036.0,1037,3973136116.0,21,102810000.0,0.0,0.0,13,7,0.5886773841704684,medio,alto,2019-03-31
2019-03-31,2019,ANTIOQUIA,ARMENIA,48,66865.0,16408729223.78,1905.0,3111966747.0,1239,4851437843.0,30,151400000.0,0.0,0.0,14,7,0.6004784730629776,alto,alto,2019-06-30
2019-06-30,2019,ANTIOQUIA,ARMENIA,40,42185.0,15012823016.77,1922.0,3464790679.0,1560,7080603783.0,30,246530000.0,0.0,0.0,13,7,0.5986970987506358,alto,alto,2019-09-30
2019-09-30,2019,ANTIOQUIA,ARMENIA,81,43343.0,15750326002.32,1943.0,3210716682.0,1535,6819522649.0,16,161000000.0,0.0,0.0,13,7,0.5977509193259677,alto,alto,2019-12-31
2019-12-31,2019,ANTIOQUIA,ARMENIA,55,47545.0,18084559208.75,1964.0,3025800335.0,1347,5722485473.0,16,173100000.0,0.0,0.0,12,7,0.5923241604060994,alto,alto,2020-03-31
2020-03-31,2020,ANTIOQUIA,ARMENIA,91,51690.0,20393404179.66,6719.0,14890279286.1,1682,15407773801.09,16,148600000.0,0.0,0.0,18,8,0.6294786527580494,alto,medio,2020-06-30
2020-06-30,2020,ANTIOQUIA,ARMENIA,59,41085.0,16890396964.0,2050.0,3857307225.0,525,939698209.0,8,106500000.0,0.0,0.0,18,7,0.586104682052634,medio,alto,2020-09-30
2020-09-30,2020,ANTIOQUIA,ARMENIA,75,54486.0,26041812273.0,2080.0,4228922362.0,661,3472207467.0,14,130720000.0,0.0,0.0,19,7,0.6029047908802379,alto,alto,2020-12-31
2020-12-31,2020,ANTIOQUIA,ARMENIA,76,65262.0,30451774432.7,2092.0,4744358372.0,398,3728365924.0,14,97860000.0,0.0,0.0,21,8,0.6106879657373812,alto,alto,2021-03-31
2017-12-31,2017,ANTIOQUIA,BARBOSA,67,106433.0,40889851915.73,46725.0,53486884660.97,1426,7158701349.73,48,706281501.0,0.0,0.0,14,8,0.6514908731891945,alto,alto,2018-03-31
2018-03-31,2018,ANTIOQUIA,BARBOSA,69,106133.0,40485471692.6,45496.0,56664924960.67,1363,5940960390.469999,32,394643218.0,0.0,0.0,15,7,0.6407212375234331,alto,alto,2018-06-30
2018-06-30,2018,ANTIOQUIA,BARBOSA,83,131671.0,49782207990.76,45997.0,60298430382.18,1410,6097107512.940001,38,445600000.0,0.0,0.0,15,7,0.6463428223778456,alto,alto,2018-09-30
